cntry,rw_order,paed_age_cutoff,inc_time_tmc,logsigma_time_mmc,logsigma_agetime_mmc,logsigma_spacetime_mmc,ids
NAM,0,10,TRUE,3,4.5,-3.5,20230915-113329-5226580e
NAM,0,10,TRUE,3,4.5,-2,20230915-113338-8663ef14
NAM,0,10,TRUE,3,4.5,-0.5,20230915-113345-3ea753c5
NAM,0,10,TRUE,3,4.5,1,20230915-113400-3cbf842b
RWA,0,10,TRUE,-1.5,0,-3.5,20230809-172958-6f96a4ab
RWA,0,10,TRUE,-1.5,0,-2,20230809-172958-7237b450
RWA,0,10,TRUE,-1.5,0,-0.5,20230809-172958-800fcba0
RWA,0,10,TRUE,-1.5,0,1,20230809-173104-cdf48d8d
RWA,0,10,TRUE,-1.5,1.5,-3.5,20230809-173104-d848a976
RWA,0,10,TRUE,-1.5,1.5,-2,20230809-173105-2746d121
RWA,0,10,TRUE,-1.5,1.5,-0.5,20230809-173211-1fcc6516
RWA,0,10,TRUE,-1.5,1.5,1,20230809-173211-1de4ba60
RWA,0,10,TRUE,-1.5,3,-3.5,20230809-173211-1ead1cb4
RWA,0,10,TRUE,-1.5,3,-2,20230809-173308-2b3b1853
RWA,0,10,TRUE,-1.5,3,-0.5,20230809-173307-eedfe0ce
RWA,0,10,TRUE,-1.5,3,1,20230809-173317-ca976408
RWA,0,10,TRUE,-1.5,4.5,-3.5,20230915-113409-549e11d3
RWA,0,10,TRUE,-1.5,4.5,-2,20230809-173412-50b357c0
RWA,0,10,TRUE,-1.5,4.5,-0.5,20230915-113418-be44bf4b
RWA,0,10,TRUE,-1.5,4.5,1,20230809-173510-2333e6b0
RWA,0,10,TRUE,0,0,-3.5,20230809-173510-232b24d8
RWA,0,10,TRUE,0,0,-2,20230915-113429-16b0a84d
RWA,0,10,TRUE,0,0,-0.5,20230809-173636-2ddd0272
RWA,0,10,TRUE,0,0,1,20230809-173634-dd245e3e
RWA,0,10,TRUE,0,1.5,-3.5,20230809-173634-dd358411
RWA,0,10,TRUE,0,1.5,-2,20230809-173759-f510a6c3
RWA,0,10,TRUE,0,1.5,-0.5,20230809-173742-86513a53
RWA,0,10,TRUE,0,1.5,1,20230915-113439-48bcd8e1
RWA,0,10,TRUE,0,3,-3.5,20230915-113449-4b040f4a
RWA,0,10,TRUE,0,3,-2,20230915-113457-f8ff6a39
RWA,0,10,TRUE,0,3,-0.5,20230809-173828-2f64448f
RWA,0,10,TRUE,0,3,1,20230809-173959-5307d580
RWA,0,10,TRUE,0,4.5,-3.5,20230809-173958-7da8fc13
RWA,0,10,TRUE,0,4.5,-2,20230809-173957-0e3641db
RWA,0,10,TRUE,0,4.5,-0.5,20230915-113510-20ef48cf
RWA,0,10,TRUE,0,4.5,1,20230809-174102-4425ce7f
RWA,0,10,TRUE,1.5,0,-3.5,20230809-174103-8665b4cd
RWA,0,10,TRUE,1.5,0,-2,20230809-174213-7f5431b4
RWA,0,10,TRUE,1.5,0,-0.5,20230809-174213-8d0f122f
RWA,0,10,TRUE,1.5,0,1,20230809-174213-7f45d176
RWA,0,10,TRUE,1.5,1.5,-3.5,20230809-174327-2918068f
RWA,0,10,TRUE,1.5,1.5,-2,20230809-174326-a248c29b
RWA,0,10,TRUE,1.5,1.5,-0.5,20230809-174326-ae433d1f
RWA,0,10,TRUE,1.5,1.5,1,20230809-174452-f5060041
RWA,0,10,TRUE,1.5,3,-3.5,20230809-174429-5840387a
RWA,0,10,TRUE,1.5,3,-2,20230809-174429-5978cae8
RWA,0,10,TRUE,1.5,3,-0.5,20230809-174553-fc7c3f68
RWA,0,10,TRUE,1.5,3,1,20230809-174531-ff514d1b
RWA,0,10,TRUE,1.5,4.5,-3.5,20230809-174530-507b1c68
RWA,0,10,TRUE,1.5,4.5,-2,20230915-113518-90d14c9f
RWA,0,10,TRUE,1.5,4.5,-0.5,20230809-174640-2e00b73f
RWA,0,10,TRUE,1.5,4.5,1,20230809-174640-345b73eb
RWA,0,10,TRUE,3,0,-3.5,20230809-174811-473116fd
RWA,0,10,TRUE,3,0,-2,20230809-174805-e00a048b
RWA,0,10,TRUE,3,0,-0.5,20230809-174736-d80ce8a9
RWA,0,10,TRUE,3,0,1,20230809-174904-8cac3d75
RWA,0,10,TRUE,3,1.5,-3.5,20230809-174904-a60abc38
RWA,0,10,TRUE,3,1.5,-2,20230809-174840-16bb2222
RWA,0,10,TRUE,3,1.5,-0.5,20230809-175005-20d4d243
RWA,0,10,TRUE,3,1.5,1,20230809-175005-19ca84c3
RWA,0,10,TRUE,3,3,-3.5,20230809-174933-1bf32fd4
RWA,0,10,TRUE,3,3,-2,20230809-175122-091980c6
RWA,0,10,TRUE,3,3,-0.5,20230809-175110-212f64c3
RWA,0,10,TRUE,3,3,1,20230809-175033-ef5b0b64
RWA,0,10,TRUE,3,4.5,-3.5,20230809-175225-797d760a
RWA,0,10,TRUE,3,4.5,-2,20230809-175217-352b59dc
RWA,0,10,TRUE,3,4.5,-0.5,20230809-175150-18b21393
RWA,0,10,TRUE,3,4.5,1,20230809-175315-597b6ce5
SWZ,0,10,TRUE,-1.5,0,-3.5,20230809-134858-7e4a6170
SWZ,0,10,TRUE,-1.5,0,-2,20230809-134903-0a6a0ebf
SWZ,0,10,TRUE,-1.5,0,-0.5,20230809-134918-0182e5c6
SWZ,0,10,TRUE,-1.5,0,1,20230809-134926-5083a361
SWZ,0,10,TRUE,-1.5,1.5,-3.5,20230809-134938-36b91fc7
SWZ,0,10,TRUE,-1.5,1.5,-2,20230809-134949-1f04ec38
SWZ,0,10,TRUE,-1.5,1.5,-0.5,20230809-134959-3db49ad6
SWZ,0,10,TRUE,-1.5,1.5,1,20230809-135009-21223b21
SWZ,0,10,TRUE,-1.5,3,-3.5,20230809-135021-a474975a
SWZ,0,10,TRUE,-1.5,3,-2,20230809-135029-f6df616d
SWZ,0,10,TRUE,-1.5,3,-0.5,20230809-135040-a4fc94c4
SWZ,0,10,TRUE,-1.5,3,1,20230809-135054-640d762d
SWZ,0,10,TRUE,-1.5,4.5,-3.5,20230809-135055-cd61dacb
SWZ,0,10,TRUE,-1.5,4.5,-2,20230809-135114-8238d3b6
SWZ,0,10,TRUE,-1.5,4.5,-0.5,20230809-135128-718c368c
SWZ,0,10,TRUE,-1.5,4.5,1,20230809-135128-85aad6b4
SWZ,0,10,TRUE,0,0,-3.5,20230809-135146-0b2b5e1c
SWZ,0,10,TRUE,0,0,-2,20230809-135159-f63ef27e
SWZ,0,10,TRUE,0,0,-0.5,20230809-135200-b274e63d
SWZ,0,10,TRUE,0,0,1,20230809-135217-4a465715
SWZ,0,10,TRUE,0,1.5,-3.5,20230809-135230-ee9265d4
SWZ,0,10,TRUE,0,1.5,-2,20230809-135230-f8a55732
SWZ,0,10,TRUE,0,1.5,-0.5,20230809-135247-c3229e95
SWZ,0,10,TRUE,0,1.5,1,20230809-135301-4e961095
SWZ,0,10,TRUE,0,3,-3.5,20230809-135301-7a06b220
SWZ,0,10,TRUE,0,3,-2,20230809-135316-f62a7cfd
SWZ,0,10,TRUE,0,3,-0.5,20230809-135336-ae5bfea5
SWZ,0,10,TRUE,0,3,1,20230809-135329-d57425f5
SWZ,0,10,TRUE,0,4.5,-3.5,20230809-135348-7b61543f
SWZ,0,10,TRUE,0,4.5,-2,20230809-135409-29daf854
SWZ,0,10,TRUE,0,4.5,-0.5,20230809-135402-80bcff22
SWZ,0,10,TRUE,0,4.5,1,20230809-135421-ac2b6a56
SWZ,0,10,TRUE,1.5,0,-3.5,20230809-135441-34f5c186
SWZ,0,10,TRUE,1.5,0,-2,20230809-135432-2331ce26
SWZ,0,10,TRUE,1.5,0,-0.5,20230809-135450-0b6c7564
SWZ,0,10,TRUE,1.5,0,1,20230809-135510-98a23299
SWZ,0,10,TRUE,1.5,1.5,-3.5,20230809-135500-a54bb801
SWZ,0,10,TRUE,1.5,1.5,-2,20230809-135520-a02bb296
SWZ,0,10,TRUE,1.5,1.5,-0.5,20230809-135539-4a105d35
SWZ,0,10,TRUE,1.5,1.5,1,20230809-135530-336da327
SWZ,0,10,TRUE,1.5,3,-3.5,20230809-135551-513babef
SWZ,0,10,TRUE,1.5,3,-2,20230809-135610-0b8741e1
SWZ,0,10,TRUE,1.5,3,-0.5,20230809-135559-7068ada2
SWZ,0,10,TRUE,1.5,3,1,20230809-135622-c32a8fa5
SWZ,0,10,TRUE,1.5,4.5,-3.5,20230809-135640-4db2e414
SWZ,0,10,TRUE,1.5,4.5,-2,20230809-135632-b2962e4a
SWZ,0,10,TRUE,1.5,4.5,-0.5,20230809-135658-98093f86
SWZ,0,10,TRUE,1.5,4.5,1,20230809-135710-280b2721
SWZ,0,10,TRUE,3,0,-3.5,20230809-135700-e3e7fcc5
SWZ,0,10,TRUE,3,0,-2,20230809-135728-c57c06b4
SWZ,0,10,TRUE,3,0,-0.5,20230809-135740-202a1628
SWZ,0,10,TRUE,3,0,1,20230809-135731-133757a4
SWZ,0,10,TRUE,3,1.5,-3.5,20230809-135757-136ae416
SWZ,0,10,TRUE,3,1.5,-2,20230809-135812-1a09eee2
SWZ,0,10,TRUE,3,1.5,-0.5,20230809-135800-1c1ddc09
SWZ,0,10,TRUE,3,1.5,1,20230809-135830-d1669800
SWZ,0,10,TRUE,3,3,-3.5,20230809-135840-7097b666
SWZ,0,10,TRUE,3,3,-2,20230809-135830-dac0b3b9
SWZ,0,10,TRUE,3,3,-0.5,20230809-135904-34113ee1
SWZ,0,10,TRUE,3,3,1,20230809-135911-e52fb90c
SWZ,0,10,TRUE,3,4.5,-3.5,20230809-135910-5a933df5
SWZ,0,10,TRUE,3,4.5,-2,20230809-135935-d5e1305b
SWZ,0,10,TRUE,3,4.5,-0.5,20230809-135944-57daee83
SWZ,0,10,TRUE,3,4.5,1,20230809-135940-636e9a3d
TZA,0,10,TRUE,-1.5,0,-3.5,20230829-152959-adfb4dda
TZA,0,10,TRUE,-1.5,0,-2,20230829-152837-eebfb7e4
TZA,0,10,TRUE,-1.5,0,-0.5,20230829-153047-bbb952aa
TZA,0,10,TRUE,-1.5,0,1,20230829-153108-ad6b3bd3
TZA,0,10,TRUE,-1.5,1.5,-3.5,20230829-152942-a3738111
TZA,0,10,TRUE,-1.5,1.5,-2,20230829-153210-8c34999c
TZA,0,10,TRUE,-1.5,1.5,-0.5,20230829-153223-5e6ae291
TZA,0,10,TRUE,-1.5,1.5,1,20230829-153050-c468acfd
TZA,0,10,TRUE,-1.5,3,-3.5,20230829-153322-a5280580
TZA,0,10,TRUE,-1.5,3,-2,20230829-153325-3bac34f7
TZA,0,10,TRUE,-1.5,3,-0.5,20230829-153230-aaca3964
TZA,0,10,TRUE,-1.5,3,1,20230829-153435-14ad409f
TZA,0,10,TRUE,-1.5,4.5,-3.5,20230829-153435-14c5311b
TZA,0,10,TRUE,-1.5,4.5,-2,20230829-153336-74c0e3e8
TZA,0,10,TRUE,-1.5,4.5,-0.5,20230829-153607-b77984c8
TZA,0,10,TRUE,-1.5,4.5,1,20230829-153607-b7a2692c
TZA,0,10,TRUE,0,0,-3.5,20230829-153450-f166caab
TZA,0,10,TRUE,0,0,-2,20230829-153729-fc1e35a5
TZA,0,10,TRUE,0,0,-0.5,20230829-153729-fadc57e9
TZA,0,10,TRUE,0,0,1,20230829-153618-bad0f095
TZA,0,10,TRUE,0,1.5,-3.5,20230829-153849-db98d0d4
TZA,0,10,TRUE,0,1.5,-2,20230829-153849-db2821b7
TZA,0,10,TRUE,0,1.5,-0.5,20230829-153731-0d097b27
TZA,0,10,TRUE,0,1.5,1,20230829-154005-20aa7cb7
TZA,0,10,TRUE,0,3,-3.5,20230829-154005-2113aee3
TZA,0,10,TRUE,0,3,-2,20230829-153850-655aaf79
TZA,0,10,TRUE,0,3,-0.5,20230829-154115-991b9650
TZA,0,10,TRUE,0,3,1,20230829-154115-9a0109fb
TZA,0,10,TRUE,0,4.5,-3.5,20230829-154013-98945e6a
TZA,0,10,TRUE,0,4.5,-2,20230829-154217-f42990c5
TZA,0,10,TRUE,0,4.5,-0.5,20230829-154217-f567ff53
TZA,0,10,TRUE,0,4.5,1,20230829-154129-6299d319
TZA,0,10,TRUE,1.5,0,-3.5,20230829-154333-afd04558
TZA,0,10,TRUE,1.5,0,-2,20230829-154333-af587874
TZA,0,10,TRUE,1.5,0,-0.5,20230829-154247-12e69342
TZA,0,10,TRUE,1.5,0,1,20230829-154449-f5d5309a
TZA,0,10,TRUE,1.5,1.5,-3.5,20230829-154432-b55fb050
TZA,0,10,TRUE,1.5,1.5,-2,20230829-154348-81aeb5d5
TZA,0,10,TRUE,1.5,1.5,-0.5,20230829-154558-ed352ded
TZA,0,10,TRUE,1.5,1.5,1,20230829-154543-e4fcbda9
TZA,0,10,TRUE,1.5,3,-3.5,20230829-154517-ac568f13
TZA,0,10,TRUE,1.5,3,-2,20230829-154710-fe825cd5
TZA,0,10,TRUE,1.5,3,-0.5,20230829-154651-f1b29898
TZA,0,10,TRUE,1.5,3,1,20230829-154623-6298d745
TZA,0,10,TRUE,1.5,4.5,-3.5,20230829-154837-6a6d249f
TZA,0,10,TRUE,1.5,4.5,-2,20230829-154739-4f9c437c
TZA,0,10,TRUE,1.5,4.5,-0.5,20230829-154728-851e84bc
TZA,0,10,TRUE,1.5,4.5,1,20230829-154942-b058a9d5
TZA,0,10,TRUE,3,0,-3.5,20230829-154844-ed8ffa21
TZA,0,10,TRUE,3,0,-2,20230829-154840-2b82b8a5
TZA,0,10,TRUE,3,0,-0.5,20230829-155056-d1c9e160
TZA,0,10,TRUE,3,0,1,20230829-155006-bc975685
TZA,0,10,TRUE,3,1.5,-3.5,20230829-154943-ef589883
TZA,0,10,TRUE,3,1.5,-2,20230829-155139-bc1e6895
TZA,0,10,TRUE,3,1.5,-0.5,20230829-155110-3e488a2b
TZA,0,10,TRUE,3,1.5,1,20230829-155056-d1020233
TZA,0,10,TRUE,3,3,-3.5,20230829-155208-82c3e59e
TZA,0,10,TRUE,3,3,-2,20230829-155150-f33344e1
TZA,0,10,TRUE,3,3,-0.5,20230829-155141-683d3371
TZA,0,10,TRUE,3,3,1,20230829-155237-a86f227a
TZA,0,10,TRUE,3,4.5,-3.5,20230829-155221-ab9a00ea
TZA,0,10,TRUE,3,4.5,-2,20230829-155215-b43326b1
TZA,0,10,TRUE,3,4.5,-0.5,20230829-155313-18f014b3
TZA,0,10,TRUE,3,4.5,1,20230829-155250-7d440b51
UGA,0,10,TRUE,-1.5,0,-3.5,20230911-104931-7e692742
UGA,0,10,TRUE,-1.5,0,-2,20230911-104936-502f33cd
UGA,0,10,TRUE,-1.5,0,-0.5,20230911-105116-18fde093
UGA,0,10,TRUE,-1.5,0,1,20230911-105100-6dc959a8
UGA,0,10,TRUE,-1.5,1.5,-3.5,20230911-105116-be540196
UGA,0,10,TRUE,-1.5,1.5,-2,20230911-105227-1239fdbf
UGA,0,10,TRUE,-1.5,1.5,-0.5,20230911-105227-13c74ff6
UGA,0,10,TRUE,-1.5,1.5,1,20230911-105227-11ce38da
UGA,0,10,TRUE,-1.5,3,-3.5,20230911-105403-484eb931
UGA,0,10,TRUE,-1.5,3,-2,20230911-105403-48879618
UGA,0,10,TRUE,-1.5,3,-0.5,20230911-105403-5336088c
UGA,0,10,TRUE,-1.5,3,1,20230911-105523-fd08ec0b
UGA,0,10,TRUE,-1.5,4.5,-3.5,20230911-105523-f3211d6f
UGA,0,10,TRUE,-1.5,4.5,-2,20230911-105523-f338ba89
UGA,0,10,TRUE,-1.5,4.5,-0.5,20230911-105655-c79d5202
UGA,0,10,TRUE,-1.5,4.5,1,20230911-105655-c7bc869c
UGA,0,10,TRUE,0,0,-3.5,20230911-105655-c7ac212d
UGA,0,10,TRUE,0,0,-2,20230915-113528-79fae30a
UGA,0,10,TRUE,0,0,-0.5,20230915-113539-8ae51722
UGA,0,10,TRUE,0,0,1,20230915-113549-3feacf02
UGA,0,10,TRUE,0,1.5,-3.5,20230911-105759-a85c0bb4
UGA,0,10,TRUE,0,1.5,-2,20230915-113558-4a902297
UGA,0,10,TRUE,0,1.5,-0.5,20230915-113610-50ebe8d4
UGA,0,10,TRUE,0,1.5,1,20230915-113617-ad6ecc93
UGA,0,10,TRUE,0,3,-3.5,20230911-105759-a84b4302
UGA,0,10,TRUE,0,3,-2,20230915-113628-216fe65f
UGA,0,10,TRUE,0,3,-0.5,20230915-113639-1b1d2254
UGA,0,10,TRUE,0,3,1,20230915-113648-5a0de4bd
UGA,0,10,TRUE,0,4.5,-3.5,20230911-105759-ac01cc71
UGA,0,10,TRUE,0,4.5,-2,20230911-105922-4b2310dc
UGA,0,10,TRUE,0,4.5,-0.5,20230911-105932-0aa74774
UGA,0,10,TRUE,0,4.5,1,20230911-105922-54d807fa
UGA,0,10,TRUE,1.5,0,-3.5,20230911-110041-068d7656
UGA,0,10,TRUE,1.5,0,-2,20230915-113658-6c5482ef
UGA,0,10,TRUE,1.5,0,-0.5,20230915-113713-2734aa36
UGA,0,10,TRUE,1.5,0,1,20230915-113721-0d2e8cf7
UGA,0,10,TRUE,1.5,1.5,-3.5,20230911-110045-1f6d5a31
UGA,0,10,TRUE,1.5,1.5,-2,20230915-113734-080fe36c
UGA,0,10,TRUE,1.5,1.5,-0.5,20230915-113742-2a3e9b6c
UGA,0,10,TRUE,1.5,1.5,1,20230915-113750-26a0af92
UGA,0,10,TRUE,1.5,3,-3.5,20230911-110041-01279c52
UGA,0,10,TRUE,1.5,3,-2,20230915-113802-fb367538
UGA,0,10,TRUE,1.5,3,-0.5,20230915-113816-07d52a85
UGA,0,10,TRUE,1.5,3,1,20230915-113821-ab949e8d
UGA,0,10,TRUE,1.5,4.5,-3.5,20230911-110226-856de053
UGA,0,10,TRUE,1.5,4.5,-2,20230911-110226-8569676a
UGA,0,10,TRUE,1.5,4.5,-0.5,20230911-110226-8581a2c6
UGA,0,10,TRUE,1.5,4.5,1,20230911-110333-3f1c3207
UGA,0,10,TRUE,3,0,-3.5,20230911-110333-3f1e998e
UGA,0,10,TRUE,3,0,-2,20230915-113831-3bcf14b7
UGA,0,10,TRUE,3,0,-0.5,20230915-113843-2702ac86
UGA,0,10,TRUE,3,0,1,20230915-113851-e8d02acb
UGA,0,10,TRUE,3,1.5,-3.5,20230911-110343-f887fcf9
UGA,0,10,TRUE,3,1.5,-2,20230915-113900-b17f6d49
UGA,0,10,TRUE,3,1.5,-0.5,20230915-113912-ead06e89
UGA,0,10,TRUE,3,1.5,1,20230915-113922-46c1f0d8
UGA,0,10,TRUE,3,3,-3.5,20230911-110418-967098f7
UGA,0,10,TRUE,3,3,-2,20230915-113930-b2ebf62e
UGA,0,10,TRUE,3,3,-0.5,20230915-113942-0d8bca8e
UGA,0,10,TRUE,3,3,1,20230915-113949-0a9d0326
UGA,0,10,TRUE,3,4.5,-3.5,20230911-110418-97ba7a7c
UGA,0,10,TRUE,3,4.5,-2,20230911-110430-12342016
UGA,0,10,TRUE,3,4.5,-0.5,20230911-110456-b2d3043b
UGA,0,10,TRUE,3,4.5,1,20230911-110507-c49008a1
ZAF,0,10,TRUE,-1.5,0,-3.5,20230819-093351-ab5b5b61
ZAF,0,10,TRUE,-1.5,0,-2,20230819-093341-34cc9a5a
ZAF,0,10,TRUE,-1.5,0,-0.5,20230819-093424-a5c36930
ZAF,0,10,TRUE,-1.5,0,1,20230819-093422-26c63827
ZAF,0,10,TRUE,-1.5,1.5,-3.5,20230819-093411-a9d599fb
ZAF,0,10,TRUE,-1.5,1.5,-2,20230819-093500-380b9c01
ZAF,0,10,TRUE,-1.5,1.5,-0.5,20230819-093454-51d409a6
ZAF,0,10,TRUE,-1.5,1.5,1,20230819-093443-e76178c7
ZAF,0,10,TRUE,-1.5,3,-3.5,20230819-093535-e5640cbb
ZAF,0,10,TRUE,-1.5,3,-2,20230819-093525-b4725d33
ZAF,0,10,TRUE,-1.5,3,-0.5,20230819-093513-7138bc91
ZAF,0,10,TRUE,-1.5,3,1,20230819-093607-6a44bbf6
ZAF,0,10,TRUE,-1.5,4.5,-3.5,20230819-093557-9309f6bb
ZAF,0,10,TRUE,-1.5,4.5,-2,20230819-093545-fda45231
ZAF,0,10,TRUE,-1.5,4.5,-0.5,20230819-093633-aabe6518
ZAF,0,10,TRUE,-1.5,4.5,1,20230819-093624-9fd1bef6
ZAF,0,10,TRUE,0,0,-3.5,20230819-093616-4452e1c3
ZAF,0,10,TRUE,0,0,-2,20230819-093700-cb3a982f
ZAF,0,10,TRUE,0,0,-0.5,20230819-093657-d4c63bd8
ZAF,0,10,TRUE,0,0,1,20230819-093644-9bc2025f
ZAF,0,10,TRUE,0,1.5,-3.5,20230819-093731-dbc3a1a2
ZAF,0,10,TRUE,0,1.5,-2,20230819-093725-30ef0418
ZAF,0,10,TRUE,0,1.5,-0.5,20230819-093711-ebe22ac6
ZAF,0,10,TRUE,0,1.5,1,20230819-093802-2b470733
ZAF,0,10,TRUE,0,3,-3.5,20230819-093753-f86d5e3f
ZAF,0,10,TRUE,0,3,-2,20230819-093742-e893248f
ZAF,0,10,TRUE,0,3,-0.5,20230819-093835-dba81c5f
ZAF,0,10,TRUE,0,3,1,20230819-093825-20897740
ZAF,0,10,TRUE,0,4.5,-3.5,20230819-093813-32cd64ab
ZAF,0,10,TRUE,0,4.5,-2,20230819-093908-2b788a30
ZAF,0,10,TRUE,0,4.5,-0.5,20230819-093900-7883e745
ZAF,0,10,TRUE,0,4.5,1,20230819-093846-e404ee41
ZAF,0,10,TRUE,1.5,0,-3.5,20230819-093940-df754dd8
ZAF,0,10,TRUE,1.5,0,-2,20230819-093930-7c743ad0
ZAF,0,10,TRUE,1.5,0,-0.5,20230819-093919-790dba4e
ZAF,0,10,TRUE,1.5,0,1,20230819-094008-f0fb4370
ZAF,0,10,TRUE,1.5,1.5,-3.5,20230819-094000-2b028c91
ZAF,0,10,TRUE,1.5,1.5,-2,20230819-093949-d2e8760a
ZAF,0,10,TRUE,1.5,1.5,-0.5,20230819-094038-3f26020e
ZAF,0,10,TRUE,1.5,1.5,1,20230819-094029-4922c866
ZAF,0,10,TRUE,1.5,3,-3.5,20230819-094017-f87ea98d
ZAF,0,10,TRUE,1.5,3,-2,20230819-094109-336c9c42
ZAF,0,10,TRUE,1.5,3,-0.5,20230819-094057-afbd43e2
ZAF,0,10,TRUE,1.5,3,1,20230819-094048-3b7feafa
ZAF,0,10,TRUE,1.5,4.5,-3.5,20230819-094139-938dd3c2
ZAF,0,10,TRUE,1.5,4.5,-2,20230819-094127-8acc05dc
ZAF,0,10,TRUE,1.5,4.5,-0.5,20230819-094116-ac789889
ZAF,0,10,TRUE,1.5,4.5,1,20230819-094206-fd375a33
ZAF,0,10,TRUE,3,0,-3.5,20230819-094158-130cdd84
ZAF,0,10,TRUE,3,0,-2,20230819-094147-5b6ba350
ZAF,0,10,TRUE,3,0,-0.5,20230819-094235-ff8dd184
ZAF,0,10,TRUE,3,0,1,20230819-094226-0adb60e5
ZAF,0,10,TRUE,3,1.5,-3.5,20230819-094216-87ee13b5
ZAF,0,10,TRUE,3,1.5,-2,20230819-094308-37703201
ZAF,0,10,TRUE,3,1.5,-0.5,20230819-094259-11b4884d
ZAF,0,10,TRUE,3,1.5,1,20230819-094244-f8fa372d
ZAF,0,10,TRUE,3,3,-3.5,20230819-094344-15099469
ZAF,0,10,TRUE,3,3,-2,20230819-094328-357d1a7b
ZAF,0,10,TRUE,3,3,-0.5,20230819-094316-fecd8db2
ZAF,0,10,TRUE,3,3,1,20230819-094421-95dc3387
ZAF,0,10,TRUE,3,4.5,-3.5,20230819-094401-2a2715cf
ZAF,0,10,TRUE,3,4.5,-2,20230819-094350-b4fa3877
ZAF,0,10,TRUE,3,4.5,-0.5,20230819-094454-3d2c821a
ZAF,0,10,TRUE,3,4.5,1,20230819-094432-754a4424
ZMB,0,10,TRUE,-1.5,0,-3.5,20230824-135440-d7820c4f
ZMB,0,10,TRUE,-1.5,0,-2,20230824-135440-d615b33d
ZMB,0,10,TRUE,-1.5,0,-0.5,20230824-135440-d61ee8c2
ZMB,0,10,TRUE,-1.5,0,1,20230824-135517-466f6c56
ZMB,0,10,TRUE,-1.5,1.5,-3.5,20230824-135517-45c5abc0
ZMB,0,10,TRUE,-1.5,1.5,-2,20230824-135517-45c9ae3e
ZMB,0,10,TRUE,-1.5,1.5,-0.5,20230824-135547-10dab42d
ZMB,0,10,TRUE,-1.5,1.5,1,20230824-135546-1f7f4ad7
ZMB,0,10,TRUE,-1.5,3,-3.5,20230824-135556-2616d993
ZMB,0,10,TRUE,-1.5,3,-2,20230824-135624-20721ced
ZMB,0,10,TRUE,-1.5,3,-0.5,20230824-135614-3602a0f1
ZMB,0,10,TRUE,-1.5,3,1,20230824-135626-53f1f4b0
ZMB,0,10,TRUE,-1.5,4.5,-3.5,20230824-135657-29dba060
ZMB,0,10,TRUE,-1.5,4.5,-2,20230824-135645-96c188f4
ZMB,0,10,TRUE,-1.5,4.5,-0.5,20230824-135657-3c201148
ZMB,0,10,TRUE,-1.5,4.5,1,20230824-135731-35ba54b1
ZMB,0,10,TRUE,0,0,-3.5,20230824-135722-36a05294
ZMB,0,10,TRUE,0,0,-2,20230824-135729-b5c2ec43
ZMB,0,10,TRUE,0,0,-0.5,20230824-135807-b663a4c0
ZMB,0,10,TRUE,0,0,1,20230824-135752-1efee87f
ZMB,0,10,TRUE,0,1.5,-3.5,20230824-135759-f9a17b9f
ZMB,0,10,TRUE,0,1.5,-2,20230824-135840-6d313b3c
ZMB,0,10,TRUE,0,1.5,-0.5,20230824-135822-89d2c6ee
ZMB,0,10,TRUE,0,1.5,1,20230824-135830-4b576640
ZMB,0,10,TRUE,0,3,-3.5,20230824-135912-26ff0577
ZMB,0,10,TRUE,0,3,-2,20230824-135853-c39bce0c
ZMB,0,10,TRUE,0,3,-0.5,20230824-135903-bec8a385
ZMB,0,10,TRUE,0,3,1,20230824-135944-06f1b2f1
ZMB,0,10,TRUE,0,4.5,-3.5,20230824-135925-fd196020
ZMB,0,10,TRUE,0,4.5,-2,20230824-135935-a3c2c182
ZMB,0,10,TRUE,0,4.5,-0.5,20230824-140015-376a76ae
ZMB,0,10,TRUE,0,4.5,1,20230824-135955-acb88802
ZMB,0,10,TRUE,1.5,0,-3.5,20230824-140004-aed0c20e
ZMB,0,10,TRUE,1.5,0,-2,20230824-140048-1720fbcd
ZMB,0,10,TRUE,1.5,0,-0.5,20230824-140025-cf5093b6
ZMB,0,10,TRUE,1.5,0,1,20230824-140036-b9fef63c
ZMB,0,10,TRUE,1.5,1.5,-3.5,20230824-140120-2bf1f5d1
ZMB,0,10,TRUE,1.5,1.5,-2,20230824-140057-226509f5
ZMB,0,10,TRUE,1.5,1.5,-0.5,20230824-140108-699e720f
ZMB,0,10,TRUE,1.5,1.5,1,20230824-140150-9a1a13b5
ZMB,0,10,TRUE,1.5,3,-3.5,20230824-140127-0674911d
ZMB,0,10,TRUE,1.5,3,-2,20230824-140138-d3946411
ZMB,0,10,TRUE,1.5,3,-0.5,20230824-140220-91762f33
ZMB,0,10,TRUE,1.5,3,1,20230824-140159-13a3af90
ZMB,0,10,TRUE,1.5,4.5,-3.5,20230824-140209-3e3ea1d8
ZMB,0,10,TRUE,1.5,4.5,-2,20230824-140248-b2f09657
ZMB,0,10,TRUE,1.5,4.5,-0.5,20230824-140228-65297f4b
ZMB,0,10,TRUE,1.5,4.5,1,20230824-140238-4224ef48
ZMB,0,10,TRUE,3,0,-3.5,20230824-140318-f853348f
ZMB,0,10,TRUE,3,0,-2,20230824-140257-ee364b20
ZMB,0,10,TRUE,3,0,-0.5,20230824-140306-9d37a5db
ZMB,0,10,TRUE,3,0,1,20230824-140347-07cc9b42
ZMB,0,10,TRUE,3,1.5,-3.5,20230824-140331-1e609abc
