cntry,rw_order,paed_age_cutoff,inc_time_tmc,logsigma_time_mmc,logsigma_agetime_mmc,logsigma_spacetime_mmc,ids
COG,1,Inf,TRUE,1,0,-2,NA
COG,1,Inf,TRUE,1,0,-1,NA
COG,1,Inf,TRUE,1,0,0,NA
COG,1,Inf,TRUE,1,0,1,NA
COG,1,Inf,TRUE,1,1,-2,NA
COG,1,Inf,TRUE,1,1,-1,NA
COG,1,Inf,TRUE,1,1,0,NA
COG,1,Inf,TRUE,1,1,1,NA
COG,1,Inf,TRUE,1,2,-2,NA
COG,1,Inf,TRUE,1,2,-1,NA
COG,1,Inf,TRUE,1,2,0,NA
COG,1,Inf,TRUE,1,2,1,NA
COG,1,Inf,TRUE,2,-1,-2,NA
COG,1,Inf,TRUE,2,-1,-1,NA
COG,1,Inf,TRUE,2,-1,0,NA
COG,1,Inf,TRUE,2,-1,1,NA
COG,1,Inf,TRUE,2,0,-2,NA
COG,1,Inf,TRUE,2,0,-1,NA
COG,1,Inf,TRUE,2,0,0,NA
COG,1,Inf,TRUE,2,0,1,NA
COG,1,Inf,TRUE,2,1,-2,NA
COG,1,Inf,TRUE,2,1,-1,NA
COG,1,Inf,TRUE,2,1,0,NA
COG,1,Inf,TRUE,2,1,1,NA
COG,1,Inf,TRUE,2,2,-2,NA
COG,1,Inf,TRUE,2,2,-1,NA
COG,1,Inf,TRUE,2,2,0,NA
COG,1,Inf,TRUE,2,2,1,NA
MLI,1,Inf,TRUE,-1,-1,-2,20230818-212846-0d4cbb83
MLI,1,Inf,TRUE,-1,-1,-1,20230818-212925-dd2199f7
MLI,1,Inf,TRUE,-1,-1,0,20230818-212903-71eeeee4
MLI,1,Inf,TRUE,-1,-1,1,20230818-212919-d6c045ac
MLI,1,Inf,TRUE,-1,0,-2,20230818-212957-fe8f2513
MLI,1,Inf,TRUE,-1,0,-1,20230818-212938-59d5493e
MLI,1,Inf,TRUE,-1,0,0,20230818-212948-c66a9a7a
MLI,1,Inf,TRUE,-1,0,1,20230818-213027-ed696ea4
MLI,1,Inf,TRUE,-1,1,-2,20230818-213009-162887a4
MLI,1,Inf,TRUE,-1,1,-1,20230818-213025-1c8c1c8c
MLI,1,Inf,TRUE,-1,1,0,20230818-213101-1d3b3ed4
MLI,1,Inf,TRUE,-1,1,1,20230818-213042-96bd2e4c
MLI,1,Inf,TRUE,-1,2,-2,20230818-213106-140eb388
MLI,1,Inf,TRUE,-1,2,-1,20230818-213128-dd2a5008
MLI,1,Inf,TRUE,-1,2,0,20230818-213113-0698ba9d
MLI,1,Inf,TRUE,-1,2,1,20230818-213137-8c540938
MLI,1,Inf,TRUE,0,-1,-2,20230818-213159-5a206f2d
MLI,1,Inf,TRUE,0,-1,-1,20230818-213143-cafe7315
MLI,1,Inf,TRUE,0,-1,0,20230818-213208-f661e98a
MLI,1,Inf,TRUE,0,-1,1,20230818-213235-8e8b3e24
MLI,1,Inf,TRUE,0,0,-2,20230818-213215-6d034221
MLI,1,Inf,TRUE,0,0,-1,20230818-213240-ccfda011
MLI,1,Inf,TRUE,0,0,0,20230818-213308-46fca8ee
MLI,1,Inf,TRUE,0,0,1,20230818-213244-7858fe2d
MLI,1,Inf,TRUE,0,1,-2,20230818-213310-27868b18
MLI,1,Inf,TRUE,0,1,-1,20230818-213341-74cf39f7
MLI,1,Inf,TRUE,0,1,0,20230818-213322-3a1ac809
MLI,1,Inf,TRUE,0,1,1,20230818-213344-7eeb0e66
MLI,1,Inf,TRUE,0,2,-2,20230818-213413-ed9cf10a
MLI,1,Inf,TRUE,0,2,-1,20230818-213356-85a837d4
MLI,1,Inf,TRUE,0,2,0,20230818-213421-eca8c1f1
MLI,1,Inf,TRUE,0,2,1,20230818-213445-938160d5
MLI,1,Inf,TRUE,1,-1,-2,20230818-213433-88e56c9a
MLI,1,Inf,TRUE,1,-1,-1,20230818-213454-06fd77cd
MLI,1,Inf,TRUE,1,-1,0,20230818-213516-84b98327
MLI,1,Inf,TRUE,1,-1,1,20230818-213507-3cba5386
MLI,1,Inf,TRUE,1,0,-2,20230818-213528-d639ed0e
MLI,1,Inf,TRUE,1,0,-1,20230818-213548-5c8e1468
MLI,1,Inf,TRUE,1,0,0,20230818-213539-03e951f4
MLI,1,Inf,TRUE,1,0,1,20230818-213602-6140f42e
MLI,1,Inf,TRUE,1,1,-2,20230818-213621-fe6cc916
MLI,1,Inf,TRUE,1,1,-1,20230818-213605-cb4890d8
MLI,1,Inf,TRUE,1,1,0,20230818-213632-a29db5ab
MLI,1,Inf,TRUE,1,1,1,20230818-213655-277b7666
MLI,1,Inf,TRUE,1,2,-2,20230818-213643-14f07599
MLI,1,Inf,TRUE,1,2,-1,20230818-213708-84f35449
MLI,1,Inf,TRUE,1,2,0,20230818-213727-c195ccf1
MLI,1,Inf,TRUE,1,2,1,20230818-213716-9e43597b
MLI,1,Inf,TRUE,2,-1,-2,20230818-213741-3ec634f4
MLI,1,Inf,TRUE,2,-1,-1,20230818-213801-c7ba9816
MLI,1,Inf,TRUE,2,-1,0,20230818-213750-eefaed02
MLI,1,Inf,TRUE,2,-1,1,20230818-213819-4e19f263
MLI,1,Inf,TRUE,2,0,-2,20230818-213834-99e4b3b0
MLI,1,Inf,TRUE,2,0,-1,20230818-213832-d6b381a1
MLI,1,Inf,TRUE,2,0,0,20230818-213856-77045249
MLI,1,Inf,TRUE,2,0,1,20230818-213912-73522ceb
MLI,1,Inf,TRUE,2,1,-2,20230818-213905-553fddbe
MLI,1,Inf,TRUE,2,1,-1,20230818-213933-ecd707b7
MLI,1,Inf,TRUE,2,1,0,20230818-213945-fc06183c
MLI,1,Inf,TRUE,2,1,1,20230818-213942-6325e97a
MLI,1,Inf,TRUE,2,2,-2,20230818-214008-27f78671
MLI,1,Inf,TRUE,2,2,-1,NA
MLI,1,Inf,TRUE,2,2,0,20230818-214018-79042368
MLI,1,Inf,TRUE,2,2,1,20230818-214042-97c3ccdd
NGA,1,Inf,TRUE,-1,-1,-2,20230904-213554-17414e97
NGA,1,Inf,TRUE,-1,-1,-1,20230904-213719-0ad8db3f
NGA,1,Inf,TRUE,-1,-1,0,20230904-213638-d80bca10
NGA,1,Inf,TRUE,-1,-1,1,20230904-213628-df4d135d
NGA,1,Inf,TRUE,-1,0,-2,20230904-213751-2a967d29
NGA,1,Inf,TRUE,-1,0,-1,20230904-213709-d8d3108d
NGA,1,Inf,TRUE,-1,0,0,20230904-213703-212ccdd8
NGA,1,Inf,TRUE,-1,0,1,20230904-213822-6734d76e
NGA,1,Inf,TRUE,-1,1,-2,20230904-213739-a3e2947e
NGA,1,Inf,TRUE,-1,1,-1,20230904-213733-a947ebdb
NGA,1,Inf,TRUE,-1,1,0,20230904-213853-c530c8e9
NGA,1,Inf,TRUE,-1,1,1,20230904-213812-448d90f1
NGA,1,Inf,TRUE,-1,2,-2,20230904-213800-d88a5d46
NGA,1,Inf,TRUE,-1,2,-1,20230904-213925-11d3e3d9
NGA,1,Inf,TRUE,-1,2,0,20230904-213841-72be3063
NGA,1,Inf,TRUE,-1,2,1,20230904-213837-2606dd7e
NGA,1,Inf,TRUE,0,-1,-2,20230904-213955-e8d66d45
NGA,1,Inf,TRUE,0,-1,-1,20230904-213919-ce1bc259
NGA,1,Inf,TRUE,0,-1,0,20230904-213913-68aafa86
NGA,1,Inf,TRUE,0,-1,1,20230904-214026-b1827555
NGA,1,Inf,TRUE,0,0,-2,20230904-213951-502c7f7e
NGA,1,Inf,TRUE,0,0,-1,20230904-213942-781a5734
NGA,1,Inf,TRUE,0,0,0,20230904-214101-8400ebfd
NGA,1,Inf,TRUE,0,0,1,20230904-214021-625c32a2
NGA,1,Inf,TRUE,0,1,-2,NA
NGA,1,Inf,TRUE,0,1,-1,20230904-214134-977a2912
NGA,1,Inf,TRUE,0,1,0,20230904-214048-ed6394f7
NGA,1,Inf,TRUE,0,1,1,20230904-214042-3ff80e9b
NGA,1,Inf,TRUE,0,2,-2,20230904-214202-8c01c57f
NGA,1,Inf,TRUE,0,2,-1,20230904-214120-7a1a7930
NGA,1,Inf,TRUE,0,2,0,20230904-214111-d1b5ae60
NGA,1,Inf,TRUE,0,2,1,20230904-214232-ed9089a6
NGA,1,Inf,TRUE,1,-1,-2,20230904-214153-cc7df4a9
NGA,1,Inf,TRUE,1,-1,-1,20230904-214141-98aa2b72
NGA,1,Inf,TRUE,1,-1,0,20230904-214302-a372defe
NGA,1,Inf,TRUE,1,-1,1,20230904-214221-c9150680
NGA,1,Inf,TRUE,1,0,-2,20230904-214214-93833900
NGA,1,Inf,TRUE,1,0,-1,20230904-214335-a2e4e16f
NGA,1,Inf,TRUE,1,0,0,20230904-214252-46d472cc
NGA,1,Inf,TRUE,1,0,1,20230904-214245-cb90943c
NGA,1,Inf,TRUE,1,1,-2,20230904-214404-9e7637fb
NGA,1,Inf,TRUE,1,1,-1,20230904-214322-e0b899da
NGA,1,Inf,TRUE,1,1,0,20230904-214316-07f871c4
NGA,1,Inf,TRUE,1,1,1,20230904-214435-b64883cb
NGA,1,Inf,TRUE,1,2,-2,20230904-214351-d0a8ee6e
NGA,1,Inf,TRUE,1,2,-1,20230904-214346-21093e46
NGA,1,Inf,TRUE,1,2,0,20230904-214505-c010de67
NGA,1,Inf,TRUE,1,2,1,20230904-214423-6d1e4952
NGA,1,Inf,TRUE,2,-1,-2,20230904-214415-67af439c
NGA,1,Inf,TRUE,2,-1,-1,20230904-214535-72702eb0
NGA,1,Inf,TRUE,2,-1,0,20230904-214456-c15af4d8
NGA,1,Inf,TRUE,2,-1,1,20230904-214446-49a6e50c
NGA,1,Inf,TRUE,2,0,-2,20230904-214603-d0713887
NGA,1,Inf,TRUE,2,0,-1,20230904-214527-bc6ff2eb
NGA,1,Inf,TRUE,2,0,0,20230904-214526-288a9a57
NGA,1,Inf,TRUE,2,0,1,20230904-214635-0e220b11
NGA,1,Inf,TRUE,2,1,-2,20230904-214558-9a8f5ff9
NGA,1,Inf,TRUE,2,1,-1,20230904-214603-e1085cc9
NGA,1,Inf,TRUE,2,1,0,20230904-214704-ff30f410
NGA,1,Inf,TRUE,2,1,1,20230904-214627-6a01f9da
NGA,1,Inf,TRUE,2,2,-2,20230904-214638-633989a2
NGA,1,Inf,TRUE,2,2,-1,20230904-214738-5417c6b5
NGA,1,Inf,TRUE,2,2,0,20230904-214705-028c5cd6
NGA,1,Inf,TRUE,2,2,1,20230904-214711-891e03b3
SLE,1,Inf,TRUE,-1,-1,-2,20230818-214059-dce7eda3
SLE,1,Inf,TRUE,-1,-1,-1,20230818-214057-26eae391
SLE,1,Inf,TRUE,-1,-1,0,20230818-214121-205f4e6a
SLE,1,Inf,TRUE,-1,-1,1,20230818-214144-22d6e512
SLE,1,Inf,TRUE,-1,0,-2,20230818-214134-651c0ac2
SLE,1,Inf,TRUE,-1,0,-1,20230818-214204-f23dd0d8
SLE,1,Inf,TRUE,-1,0,0,20230818-214221-d392c943
SLE,1,Inf,TRUE,-1,0,1,20230818-214211-07cf5df3
SLE,1,Inf,TRUE,-1,1,-2,20230818-214233-e3b5067a
SLE,1,Inf,TRUE,-1,1,-1,20230818-214255-2267e9a9
SLE,1,Inf,TRUE,-1,1,0,20230818-214240-e7ed8d35
SLE,1,Inf,TRUE,-1,1,1,20230818-214304-70481bca
SLE,1,Inf,TRUE,-1,2,-2,20230818-214324-fcf65710
SLE,1,Inf,TRUE,-1,2,-1,20230818-214310-18416943
SLE,1,Inf,TRUE,-1,2,0,20230818-214334-67a65bff
SLE,1,Inf,TRUE,-1,2,1,20230818-214357-815b44c7
SLE,1,Inf,TRUE,0,-1,-2,20230818-214336-f3a967f9
SLE,1,Inf,TRUE,0,-1,-1,20230818-214405-2cfacb93
SLE,1,Inf,TRUE,0,-1,0,20230818-214428-c3d2d467
SLE,1,Inf,TRUE,0,-1,1,20230818-214405-a51a7b98
SLE,1,Inf,TRUE,0,0,-2,20230818-214437-e6557433
SLE,1,Inf,TRUE,0,0,-1,20230818-214457-8efe9c62
SLE,1,Inf,TRUE,0,0,0,20230818-214437-ba67135d
SLE,1,Inf,TRUE,0,0,1,20230818-214514-5b22db13
SLE,1,Inf,TRUE,0,1,-2,20230818-214526-60aea67c
SLE,1,Inf,TRUE,0,1,-1,20230818-214504-c50c1fa5
SLE,1,Inf,TRUE,0,1,0,20230818-214543-c7c6fe08
SLE,1,Inf,TRUE,0,1,1,20230818-214554-1e90991b
SLE,1,Inf,TRUE,0,2,-2,20230818-214532-e7f9aff3
SLE,1,Inf,TRUE,0,2,-1,20230818-214612-5828aaf8
SLE,1,Inf,TRUE,0,2,0,20230818-214624-b96b8d46
SLE,1,Inf,TRUE,0,2,1,20230818-214600-c4edb038
SLE,1,Inf,TRUE,1,-1,-2,20230818-214642-6b048436
SLE,1,Inf,TRUE,1,-1,-1,20230818-214655-0be9489c
SLE,1,Inf,TRUE,1,-1,0,20230818-214632-13176f96
SLE,1,Inf,TRUE,1,-1,1,20230818-214713-c910543d
SLE,1,Inf,TRUE,1,0,-2,20230818-214725-102f5d49
SLE,1,Inf,TRUE,1,0,-1,20230818-214701-f0374ac4
SLE,1,Inf,TRUE,1,0,0,20230818-214743-b90fab6e
SLE,1,Inf,TRUE,1,0,1,20230818-214754-4899c137
SLE,1,Inf,TRUE,1,1,-2,20230818-214732-e989d701
SLE,1,Inf,TRUE,1,1,-1,20230818-214813-c4a2945e
SLE,1,Inf,TRUE,1,1,0,20230818-214822-7b886e05
SLE,1,Inf,TRUE,1,1,1,20230818-214801-7775dfd6
SLE,1,Inf,TRUE,1,2,-2,20230818-214843-65bc61f0
SLE,1,Inf,TRUE,1,2,-1,20230818-214850-19f65659
SLE,1,Inf,TRUE,1,2,0,20230818-214830-9d2bc8f9
SLE,1,Inf,TRUE,1,2,1,20230818-214909-360dd06c
SLE,1,Inf,TRUE,2,-1,-2,20230818-214917-3af743eb
SLE,1,Inf,TRUE,2,-1,-1,20230818-214857-a9a1dfe6
SLE,1,Inf,TRUE,2,-1,0,20230818-214936-fe5d23d5
SLE,1,Inf,TRUE,2,-1,1,20230818-214947-2323a53d
SLE,1,Inf,TRUE,2,0,-2,20230818-214930-0725b79d
SLE,1,Inf,TRUE,2,0,-1,20230818-215007-11aa531e
SLE,1,Inf,TRUE,2,0,0,20230818-215019-4133de36
SLE,1,Inf,TRUE,2,0,1,20230818-214957-b7342b79
SLE,1,Inf,TRUE,2,1,-2,20230818-215039-2d4138a0
SLE,1,Inf,TRUE,2,1,-1,20230818-215048-1553ee8d
SLE,1,Inf,TRUE,2,1,0,20230818-215030-bfae7152
SLE,1,Inf,TRUE,2,1,1,20230818-215109-58baf7b7
SLE,1,Inf,TRUE,2,2,-2,20230818-215119-6a2f2f77
SLE,1,Inf,TRUE,2,2,-1,20230818-215102-39fa9ce7
SLE,1,Inf,TRUE,2,2,0,20230818-215139-fda832d5
SLE,1,Inf,TRUE,2,2,1,20230818-215150-ab73ec0c
TCD,1,Inf,TRUE,-1,-1,-2,NA
TCD,1,Inf,TRUE,-1,-1,-1,NA
TCD,1,Inf,TRUE,-1,-1,0,NA
TCD,1,Inf,TRUE,-1,-1,1,NA
TCD,1,Inf,TRUE,-1,0,-2,NA
TCD,1,Inf,TRUE,-1,0,-1,NA
TCD,1,Inf,TRUE,-1,0,0,NA
TCD,1,Inf,TRUE,-1,0,1,NA
TCD,1,Inf,TRUE,-1,1,-2,NA
TCD,1,Inf,TRUE,-1,1,-1,NA
TCD,1,Inf,TRUE,-1,1,0,NA
TCD,1,Inf,TRUE,-1,1,1,NA
TCD,1,Inf,TRUE,-1,2,-2,NA
TCD,1,Inf,TRUE,-1,2,-1,NA
TCD,1,Inf,TRUE,-1,2,0,NA
TCD,1,Inf,TRUE,-1,2,1,NA
TCD,1,Inf,TRUE,0,-1,-2,NA
TCD,1,Inf,TRUE,0,-1,-1,NA
TCD,1,Inf,TRUE,0,-1,0,NA
TCD,1,Inf,TRUE,0,-1,1,NA
TCD,1,Inf,TRUE,0,0,-2,NA
TCD,1,Inf,TRUE,0,0,-1,NA
TCD,1,Inf,TRUE,0,0,0,NA
TCD,1,Inf,TRUE,0,0,1,NA
TCD,1,Inf,TRUE,0,1,-2,NA
TCD,1,Inf,TRUE,0,1,-1,NA
TCD,1,Inf,TRUE,0,1,0,NA
TCD,1,Inf,TRUE,0,1,1,NA
TCD,1,Inf,TRUE,0,2,-2,NA
TCD,1,Inf,TRUE,0,2,-1,NA
TCD,1,Inf,TRUE,0,2,0,NA
TCD,1,Inf,TRUE,0,2,1,NA
TCD,1,Inf,TRUE,1,-1,-2,NA
TCD,1,Inf,TRUE,1,-1,-1,NA
TCD,1,Inf,TRUE,1,-1,0,NA
TCD,1,Inf,TRUE,1,-1,1,NA
TCD,1,Inf,TRUE,1,0,-2,NA
TCD,1,Inf,TRUE,1,0,-1,NA
TCD,1,Inf,TRUE,1,0,0,NA
TCD,1,Inf,TRUE,1,0,1,NA
TCD,1,Inf,TRUE,1,1,-2,NA
TCD,1,Inf,TRUE,1,1,-1,NA
TCD,1,Inf,TRUE,1,1,0,NA
TCD,1,Inf,TRUE,1,1,1,NA
TCD,1,Inf,TRUE,1,2,-2,NA
TCD,1,Inf,TRUE,1,2,-1,NA
TCD,1,Inf,TRUE,1,2,0,NA
TCD,1,Inf,TRUE,1,2,1,NA
TCD,1,Inf,TRUE,2,-1,-2,NA
TCD,1,Inf,TRUE,2,-1,-1,NA
TCD,1,Inf,TRUE,2,-1,0,NA
TCD,1,Inf,TRUE,2,-1,1,NA
TCD,1,Inf,TRUE,2,0,-2,NA
TCD,1,Inf,TRUE,2,0,-1,NA
TCD,1,Inf,TRUE,2,0,0,NA
TCD,1,Inf,TRUE,2,0,1,NA
TCD,1,Inf,TRUE,2,1,-2,NA
TCD,1,Inf,TRUE,2,1,-1,NA
TCD,1,Inf,TRUE,2,1,0,NA
TCD,1,Inf,TRUE,2,1,1,NA
TCD,1,Inf,TRUE,2,2,-2,NA
TCD,1,Inf,TRUE,2,2,-1,NA
TCD,1,Inf,TRUE,2,2,0,NA
TCD,1,Inf,TRUE,2,2,1,NA
BDI,2,Inf,TRUE,-2,-4,-6,NA
BDI,2,Inf,TRUE,-2,-4,-4.5,NA
BDI,2,Inf,TRUE,-2,-4,-3,NA
BDI,2,Inf,TRUE,-2,-4,-1.5,NA
BDI,2,Inf,TRUE,-2,-2.5,-6,NA
BDI,2,Inf,TRUE,-2,-2.5,-4.5,NA
BDI,2,Inf,TRUE,-2,-2.5,-3,NA
BDI,2,Inf,TRUE,-2,-2.5,-1.5,NA
BDI,2,Inf,TRUE,-2,-1,-6,NA
BDI,2,Inf,TRUE,-2,-1,-4.5,NA
BDI,2,Inf,TRUE,-2,-1,-3,NA
BDI,2,Inf,TRUE,-2,-1,-1.5,NA
BDI,2,Inf,TRUE,-2,0.5,-6,NA
BDI,2,Inf,TRUE,-2,0.5,-4.5,NA
BDI,2,Inf,TRUE,-2,0.5,-3,NA
BDI,2,Inf,TRUE,-2,0.5,-1.5,NA
BDI,2,Inf,TRUE,-0.5,-4,-6,NA
BDI,2,Inf,TRUE,-0.5,-4,-4.5,NA
BDI,2,Inf,TRUE,-0.5,-4,-3,NA
BDI,2,Inf,TRUE,-0.5,-4,-1.5,NA
BDI,2,Inf,TRUE,-0.5,-2.5,-6,NA
BDI,2,Inf,TRUE,-0.5,-2.5,-4.5,NA
BDI,2,Inf,TRUE,-0.5,-2.5,-3,NA
BDI,2,Inf,TRUE,-0.5,-2.5,-1.5,NA
BDI,2,Inf,TRUE,-0.5,-1,-6,NA
BDI,2,Inf,TRUE,-0.5,-1,-4.5,NA
BDI,2,Inf,TRUE,-0.5,-1,-3,NA
BDI,2,Inf,TRUE,-0.5,-1,-1.5,NA
BDI,2,Inf,TRUE,-0.5,0.5,-6,NA
BDI,2,Inf,TRUE,-0.5,0.5,-4.5,NA
BDI,2,Inf,TRUE,-0.5,0.5,-3,NA
BDI,2,Inf,TRUE,-0.5,0.5,-1.5,NA
BDI,2,Inf,TRUE,1,-4,-6,NA
BDI,2,Inf,TRUE,1,-4,-4.5,NA
BDI,2,Inf,TRUE,1,-4,-3,NA
BDI,2,Inf,TRUE,1,-4,-1.5,NA
BDI,2,Inf,TRUE,1,-2.5,-6,NA
BDI,2,Inf,TRUE,1,-2.5,-4.5,NA
BDI,2,Inf,TRUE,1,-2.5,-3,NA
BDI,2,Inf,TRUE,1,-2.5,-1.5,NA
BDI,2,Inf,TRUE,1,-1,-6,NA
BDI,2,Inf,TRUE,1,-1,-4.5,NA
BDI,2,Inf,TRUE,1,-1,-3,NA
BDI,2,Inf,TRUE,1,-1,-1.5,NA
BDI,2,Inf,TRUE,1,0.5,-6,NA
BDI,2,Inf,TRUE,1,0.5,-4.5,NA
BDI,2,Inf,TRUE,1,0.5,-3,NA
BDI,2,Inf,TRUE,1,0.5,-1.5,NA
BDI,2,Inf,TRUE,2.5,-4,-6,NA
BDI,2,Inf,TRUE,2.5,-4,-4.5,NA
BDI,2,Inf,TRUE,2.5,-4,-3,NA
BDI,2,Inf,TRUE,2.5,-4,-1.5,NA
BDI,2,Inf,TRUE,2.5,-2.5,-6,NA
BDI,2,Inf,TRUE,2.5,-2.5,-4.5,NA
BDI,2,Inf,TRUE,2.5,-2.5,-3,NA
BDI,2,Inf,TRUE,2.5,-2.5,-1.5,NA
BDI,2,Inf,TRUE,2.5,-1,-6,NA
BDI,2,Inf,TRUE,2.5,-1,-4.5,NA
BDI,2,Inf,TRUE,2.5,-1,-3,NA
BDI,2,Inf,TRUE,2.5,-1,-1.5,NA
BDI,2,Inf,TRUE,2.5,0.5,-6,NA
BDI,2,Inf,TRUE,2.5,0.5,-4.5,NA
BDI,2,Inf,TRUE,2.5,0.5,-3,NA
BDI,2,Inf,TRUE,2.5,0.5,-1.5,NA
BEN,2,Inf,TRUE,-2,-4,-6,20230813-213840-014161bc
BEN,2,Inf,TRUE,-2,-4,-4.5,20230813-213853-82df85b4
BEN,2,Inf,TRUE,-2,-4,-3,20230813-213831-9adbf4df
BEN,2,Inf,TRUE,-2,-4,-1.5,20230811-165639-68c0a4be
BEN,2,Inf,TRUE,-2,-2.5,-6,20230811-165605-10884506
BEN,2,Inf,TRUE,-2,-2.5,-4.5,20230814-110005-d9d9edba
BEN,2,Inf,TRUE,-2,-2.5,-3,20230813-213922-a6aa2242
BEN,2,Inf,TRUE,-2,-2.5,-1.5,20230811-165639-51769477
BEN,2,Inf,TRUE,-2,-1,-6,20230812-225643-fb0f6241
BEN,2,Inf,TRUE,-2,-1,-4.5,20230813-213904-27632ebd
BEN,2,Inf,TRUE,-2,-1,-3,20230814-110125-b1ecfc33
BEN,2,Inf,TRUE,-2,-1,-1.5,20230811-165715-6367c31b
BEN,2,Inf,TRUE,-2,0.5,-6,20230811-165801-b64c4746
BEN,2,Inf,TRUE,-2,0.5,-4.5,20230813-213951-826a4c08
BEN,2,Inf,TRUE,-2,0.5,-3,20230814-110057-38a8d479
BEN,2,Inf,TRUE,-2,0.5,-1.5,20230814-110035-082b057c
BEN,2,Inf,TRUE,-0.5,-4,-6,20230814-110153-68ea461d
BEN,2,Inf,TRUE,-0.5,-4,-4.5,20230814-110128-8b6cc255
BEN,2,Inf,TRUE,-0.5,-4,-3,20230813-214043-36baa017
BEN,2,Inf,TRUE,-0.5,-4,-1.5,20230813-214054-49d1800d
BEN,2,Inf,TRUE,-0.5,-2.5,-6,20230811-165840-54dbfe1c
BEN,2,Inf,TRUE,-0.5,-2.5,-4.5,20230813-214036-ad72a890
BEN,2,Inf,TRUE,-0.5,-2.5,-3,20230814-110106-e4a2f71f
BEN,2,Inf,TRUE,-0.5,-2.5,-1.5,20230814-110222-c4cd7051
BEN,2,Inf,TRUE,-0.5,-1,-6,20230814-110200-56515ec0
BEN,2,Inf,TRUE,-0.5,-1,-4.5,20230811-165942-5308fccc
BEN,2,Inf,TRUE,-0.5,-1,-3,20230811-165933-befec9ee
BEN,2,Inf,TRUE,-0.5,-1,-1.5,20230814-110136-4db8a8ad
BEN,2,Inf,TRUE,-0.5,0.5,-6,20230814-110251-94e3929a
BEN,2,Inf,TRUE,-0.5,0.5,-4.5,20230814-110229-7e4a8cce
BEN,2,Inf,TRUE,-0.5,0.5,-3,20230814-110207-b74b9803
BEN,2,Inf,TRUE,-0.5,0.5,-1.5,20230814-110322-27a1e698
BEN,2,Inf,TRUE,1,-4,-6,20230814-110258-ada84af7
BEN,2,Inf,TRUE,1,-4,-4.5,20230811-170119-4e605a10
BEN,2,Inf,TRUE,1,-4,-3,20230813-214258-5f3f70b5
BEN,2,Inf,TRUE,1,-4,-1.5,20230811-170056-cb67c9e6
BEN,2,Inf,TRUE,1,-2.5,-6,20230811-170146-61b9e800
BEN,2,Inf,TRUE,1,-2.5,-4.5,20230811-170138-76b78157
BEN,2,Inf,TRUE,1,-2.5,-3,20230811-170126-b578f14b
BEN,2,Inf,TRUE,1,-2.5,-1.5,20230814-110239-d5948e61
BEN,2,Inf,TRUE,1,-1,-6,20230813-214240-47c486b2
BEN,2,Inf,TRUE,1,-1,-4.5,20230814-110353-3445c007
BEN,2,Inf,TRUE,1,-1,-3,20230812-230100-27aed78b
BEN,2,Inf,TRUE,1,-1,-1.5,20230814-110326-a2f6eca1
BEN,2,Inf,TRUE,1,0.5,-6,20230811-170224-77d76be1
BEN,2,Inf,TRUE,1,0.5,-4.5,20230811-170309-94001397
BEN,2,Inf,TRUE,1,0.5,-3,20230814-110310-ef5900eb
BEN,2,Inf,TRUE,1,0.5,-1.5,20230812-230131-fc088b18
BEN,2,Inf,TRUE,2.5,-4,-6,20230812-230224-250d2d17
BEN,2,Inf,TRUE,2.5,-4,-4.5,20230811-170325-06551c07
BEN,2,Inf,TRUE,2.5,-4,-3,20230814-110421-5e3d29ae
BEN,2,Inf,TRUE,2.5,-4,-1.5,20230814-110356-d79f8c6c
BEN,2,Inf,TRUE,2.5,-2.5,-6,20230814-110339-3c64fdc0
BEN,2,Inf,TRUE,2.5,-2.5,-4.5,20230814-110450-74368245
BEN,2,Inf,TRUE,2.5,-2.5,-3,20230814-110431-11c66aef
BEN,2,Inf,TRUE,2.5,-2.5,-1.5,20230814-110409-08e23345
BEN,2,Inf,TRUE,2.5,-1,-6,20230814-110519-d5daf44d
BEN,2,Inf,TRUE,2.5,-1,-4.5,20230811-170502-fe7a0bc8
BEN,2,Inf,TRUE,2.5,-1,-3,20230812-230312-5285d88a
BEN,2,Inf,TRUE,2.5,-1,-1.5,20230811-170515-2dffd509
BEN,2,Inf,TRUE,2.5,0.5,-6,20230814-110503-2cbd5253
BEN,2,Inf,TRUE,2.5,0.5,-4.5,20230812-230306-5e56ed67
BEN,2,Inf,TRUE,2.5,0.5,-3,20230812-230344-5d351433
BEN,2,Inf,TRUE,2.5,0.5,-1.5,20230814-110440-0fc70d92
CIV,2,Inf,TRUE,-2,-4,-6,NA
CIV,2,Inf,TRUE,-2,-4,-4.5,NA
CIV,2,Inf,TRUE,-2,-4,-3,NA
CIV,2,Inf,TRUE,-2,-4,-1.5,NA
CIV,2,Inf,TRUE,-2,-2.5,-6,NA
CIV,2,Inf,TRUE,-2,-2.5,-4.5,NA
CIV,2,Inf,TRUE,-2,-2.5,-3,NA
CIV,2,Inf,TRUE,-2,-2.5,-1.5,NA
CIV,2,Inf,TRUE,-2,-1,-6,NA
CIV,2,Inf,TRUE,-2,-1,-4.5,NA
CIV,2,Inf,TRUE,-2,-1,-3,NA
CIV,2,Inf,TRUE,-2,-1,-1.5,NA
CIV,2,Inf,TRUE,-2,0.5,-6,NA
CIV,2,Inf,TRUE,-2,0.5,-4.5,NA
CIV,2,Inf,TRUE,-2,0.5,-3,NA
CIV,2,Inf,TRUE,-2,0.5,-1.5,NA
